"","date","stream","mean.daily.q","min.daily.q","max.daily.q","sd.daily.q","mean.daily.t","min.daily.t","max.daily.t","sd.daily.t"
"2476",2021-08-16,"ws55",0.529603565625,0.1252218,3.419441,0.495421404162186,18.1393402777778,17.82,18.8,0.303543386751121
"2477",2021-08-17,"towr",6.60474808263889,0.6929902,19.11631,4.75790816063868,19.3427083333333,18.94,20.23,0.292134327248262
"2478",2021-08-17,"ws55",3.01142396875,0.3247233,9.75053,2.30932344614728,17.5151388888889,17.16,17.87,0.186310168537585
"2479",2021-08-18,"towr",2.15271829861111,1.285093,4.09221,0.773985255132241,20.0440625,18.79,21.26,0.887750449277069
"2480",2021-08-18,"ws55",1.35553500763889,0.8526144,2.529851,0.46854480340326,17.4740972222222,17.04,18.01,0.37812560491628
"2481",2021-08-19,"towr",2.19449085069444,1.197471,13.26614,1.77827695374304,20.2020833333333,19.46,21,0.519137417777399
"2482",2021-08-19,"ws55",1.34084307743056,0.8215593,6.046594,0.638602881119186,17.7108680555556,17.42,18.03,0.193931298102349
"2483",2021-08-20,"towr",1.19344361111111,1.028136,1.466952,0.152825837700634,20.2457638888889,18.59,22.38,1.2028940594555
"2484",2021-08-20,"ws55",0.929225661458333,0.7677703,1.077989,0.0899349424959426,17.6953125,17.3,18.12,0.293868656070881
"2485",2021-08-21,"towr",0.981818914930556,0.9042969,1.038875,0.0507872049805307,20.2276736111111,19.2,21.21,0.739267320963638
"2486",2021-08-21,"ws55",0.723030492708333,0.6061291,0.8018057,0.0544283968383734,17.6940625,17.42,17.94,0.173069711388215
"2487",2021-08-22,"towr",0.880619729861111,0.8451306,0.9384187,0.0269401223962609,20.8037847222222,19.47,22.56,1.12563412194661
"2488",2021-08-22,"ws55",0.591520452083333,0.4652899,0.7245427,0.0553465711998066,17.9194097222222,17.53,18.43,0.334981405967814
"2489",2021-08-23,"towr",0.909639984374001,0.672197926266807,1.83205228850937,0.197956672847822,19.7233884297521,NA,21.97,1.29109033618812
"2490",2021-08-23,"ws55",0.470377201041667,0.30682,0.531129,0.0407080415806862,17.9977777777778,17.41,18.55,0.40367725136242
"2491",2021-08-24,"towr",0.789644635135104,0.7024,0.979055172817379,0.0605687162430033,21.7061946902655,NA,22.45,0.60766872816185
"2492",2021-08-24,"ws55",0.460941886458333,0.1045665,0.533569,0.0791538800839512,18.2720486111111,17.68,19.43,0.422603063814145
"2493",2021-08-25,"towr",0.745568043055556,0.6769952,0.7745959,0.0238708191265915,20.6170833333333,18.87,23.2,1.19208737081288
"2494",2021-08-25,"ws55",0.464910235463415,0.001124509,0.615661,0.153730265307473,18.8130555555556,17.87,21.21,1.06975478500389
"2495",2021-08-26,"towr",0.925175968402778,0.507057,4.850549,0.653414006576482,20.4616666666667,19.44,22.67,0.717129391713888
"2496",2021-08-26,"ws55",0.56519984375,0.2119732,5.091908,0.363048505124888,18.243125,17.82,19.46,0.303372377865171
"2497",2021-08-27,"towr",0.571613824305556,0.4750426,0.6642355,0.062793461908803,20.785625,20.17,21.61,0.5082548110561
"2498",2021-08-27,"ws55",0.353713262847222,0.2937,0.4219281,0.0364764868144324,18.4678125,17.82,19.3,0.553795022001578
"2499",2021-08-28,"towr",0.477523735763889,0.3878756,0.5504301,0.049678914328581,20.9348263888889,20.29,21.86,0.524688695889175
"2500",2021-08-28,"ws55",0.286328975694444,0.2246504,0.341434,0.0322734660920678,18.8279513888889,18.12,19.68,0.529558001611943
"2501",2021-08-29,"towr",0.425594089236111,0.3413692,0.5273564,0.0501862788673708,20.9790972222222,20.16,21.9,0.547814680629147
"2502",2021-08-29,"ws55",0.253076602430556,0.1983434,0.3033583,0.0347057520044881,18.9574652777778,18.27,19.91,0.53070543301335
"2503",2021-08-30,"towr",1.120496171875,0.3147827,23.43519,2.88623137884867,20.2752430555556,19.11,21.48,0.760214949857243
"2504",2021-08-30,"ws55",0.674756801041667,0.2221966,14.98639,1.67432035370083,18.4037847222222,17.51,19.27,0.564634181016389
"2505",2021-08-31,"towr",7.69825231805556,0.8947266,28.52577,7.71996454436054,20.05625,18.82,20.83,0.601817080107741
"2506",2021-08-31,"ws55",4.87551578472222,1.090403,15.90679,4.43391859689615,17.8903125,17.26,18.18,0.244289996422114
"2507",2021-09-01,"towr",7.81302206597222,3.469199,18.74753,3.91946585342457,19.0303125,18.65,19.46,0.299649457656555
"2508",2021-09-01,"ws55",5.31185548958333,2.211272,12.13627,2.89679335736451,17.4560416666667,17.13,18.03,0.296164138382944
"2509",2021-09-02,"towr",2.60081372222222,2.029629,3.440182,0.435056566098014,18.9276736111111,18.11,19.65,0.480896887538334
"2510",2021-09-02,"ws55",1.51062295833333,1.007063,2.215976,0.341669452473353,17.5157291666667,16.55,18.4,0.620807743121702
"2511",2021-09-03,"towr",1.73744458680556,1.515264,2.053874,0.17952043208962,18.4738541666667,17.33,19.35,0.603357683582449
"2512",2021-09-03,"ws55",0.769777609027778,0.5169985,1.050575,0.189084079077684,17.0299652777778,15.26,18.13,0.939867103906821
"2513",2021-09-04,"towr",1.38985256597222,1.243848,1.553266,0.0961509814227246,18.2148958333333,16.96,19.32,0.779155705109626
"2514",2021-09-04,"ws55",0.52381019375,0.4414976,0.6406755,0.0601096905473086,16.8654513888889,15.02,18.2,1.06770609777109
"2515",2021-09-05,"towr",1.20334598611111,1.07632,1.337217,0.0853703614506979,18.0943402777778,16.75,19.38,0.871958176467161
"2516",2021-09-05,"ws55",0.464389333333333,0.417554,0.5262645,0.0321015590278283,16.9781597222222,15.18,18.37,1.07147676374066
"2517",2021-09-06,"towr",1.22492770972222,0.995699,2.929336,0.37178734349003,19.3363888888889,18.23,20.25,0.712137784803687
"2518",2021-09-06,"ws55",0.438854880555556,0.4041996,0.716129,0.0423188585505291,18.3071180555556,17.32,19.54,0.826772213269491
"2519",2021-09-07,"towr",1.15714417708333,1.075773,4.229873,0.194972058133149,19.6659375,18.97,20.14,0.409093273208775
"2520",2021-09-07,"ws55",0.454702775347222,0.3708291,1.751637,0.0790479255540065,17.9783333333333,17.45,18.59,0.29334666319623
"2521",2021-09-08,"towr",1.04679115694444,0.9317526,1.162088,0.0485435429052791,20.1085069444444,19.69,20.61,0.303619615690005
"2522",2021-09-08,"ws55",0.452436569444444,0.4117546,0.5278837,0.0225073961813385,17.8438194444444,17.35,18.56,0.385040830502035
"2523",2021-09-09,"towr",0.917290378472222,0.7863917,1.028672,0.0811622249066252,19.2814236111111,18.02,20.01,0.502705974979703
"2524",2021-09-09,"ws55",0.406851822916667,0.3401094,0.4721932,0.0453859942282244,17.2689930555556,16.25,17.79,0.384409624662922
"2525",2021-09-10,"towr",0.840131447222222,0.7447731,0.9032873,0.0472511891642906,17.6607291666667,16.51,18.54,0.625827248694925
"2526",2021-09-10,"ws55",0.196024613888889,0.09387608,0.3711735,0.066066264007078,15.7457638888889,13.85,17,0.928080391103045
"2527",2021-09-11,"towr",0.797288697916667,0.7019505,0.8598726,0.047274329667086,17.6143055555556,16.51,18.56,0.694574446987544
"2528",2021-09-11,"ws55",0.299405232291667,0.2413255,0.3632904,0.0365970624038904,15.8686111111111,14.54,16.83,0.725820080326408
"2529",2021-09-12,"towr",0.751407544444444,0.646387,0.8145549,0.046646241414282,18.0145138888889,16.76,19.08,0.827089123326437
"2530",2021-09-12,"ws55",0.253739830555556,0.1828878,0.3286205,0.0340524285686862,16.4822916666667,15.01,17.77,0.915328785581599
"2531",2021-09-13,"towr",0.72334703125,0.6262021,0.7802476,0.0427910748369256,18.5795833333333,17.48,19.5,0.672629532361521
"2532",2021-09-13,"ws55",0.232696437847222,0.1816466,0.2793316,0.0225365642733296,17.1302430555556,15.87,18.41,0.782429618538015
"2533",2021-09-14,"towr",0.715518075694444,0.6420676,0.7670896,0.0371939802403697,19.01,18.24,19.72,0.520539789520328
"2534",2021-09-14,"ws55",0.207900686458333,0.1699293,0.2679577,0.0306194917860756,17.4729166666667,16.36,18.51,0.672484990700737
"2535",2021-09-15,"towr",0.933723936458333,0.6602984,2.124409,0.377476453765536,18.993125,18.44,19.53,0.350379522952654
"2536",2021-09-15,"ws55",0.250151945833333,0.1735523,0.5574207,0.08673554511993,17.1336458333333,16.66,17.75,0.341349401930934
"2537",2021-09-16,"towr",0.807603063888889,0.7227604,1.074679,0.0741400949878452,19.1273958333333,18.79,19.49,0.259162056809818
"2538",2021-09-16,"ws55",0.271150154861111,0.2507307,0.3464223,0.0142497948397057,16.8782986111111,16.6,17.25,0.228562134214464
"2539",2021-09-17,"towr",0.718968045833333,0.6598616,0.791133,0.0366384653976694,19.6042013888889,19.26,20.03,0.292284146027406
"2540",2021-09-17,"ws55",0.250975118055556,0.2232857,0.2736175,0.0122675373443294,17.2664583333333,16.9,17.79,0.32769487113995
"2541",2021-09-18,"towr",1.14902443888889,0.6012818,5.127687,0.948988558827306,19.5677083333333,19.01,20.46,0.413268131823019
"2542",2021-09-18,"ws55",0.431862272569444,0.2251974,2.301419,0.419619515072781,17.3007638888889,16.91,18.19,0.315782485587214
"2543",2021-09-19,"towr",0.852385996527778,0.7568236,1.020115,0.0680898848655482,19.7715625,19.41,20.13,0.283573493813734
"2544",2021-09-19,"ws55",0.361409900347222,0.3411027,0.4215628,0.0210198254975874,17.3552430555556,17.02,17.71,0.258726329430263
"2545",2021-09-20,"towr",1.013959334375,0.7392414,1.744285,0.246544037434942,19.7642361111111,19.51,19.94,0.109583181529021
"2546",2021-09-20,"ws55",0.307273059722222,0.2323637,0.4853604,0.0329703338341406,17.3146875,16.94,17.59,0.139483515629641
"2547",2021-09-21,"towr",1.29730518055556,1.048044,2.377921,0.28048856423369,19.5990277777778,19.33,19.88,0.175798108168042
"2548",2021-09-21,"ws55",0.352497480555556,0.2927729,0.6893264,0.0676180996373938,17.160625,16.88,17.54,0.21508678663268
"2549",2021-09-22,"towr",1.26865622534722,0.948717,3.154404,0.456081103618879,19.0418402777778,17.24,19.92,0.762593970111289
"2550",2021-09-22,"ws55",0.320447372569444,0.2205677,0.8510995,0.0934071945383931,16.6564236111111,14.4,17.35,0.8001886021573
"2551",2021-09-23,"towr",0.867820227777778,0.741544,1.039414,0.0949365468032406,16.4522916666667,15.11,17.24,0.489754569481007
"2552",2021-09-23,"ws55",0.223855519791667,0.1692089,0.2544812,0.0216245999685799,13.8615277777778,12.9,14.88,0.58274051509785
"2553",2021-09-24,"towr",0.662637316766964,0.515739806619822,0.842659062952123,0.109044426541142,14.3224603174603,NA,15.11,0.371749779304169
"2554",2021-09-24,"ws55",0.112427271736111,0.02084254,0.2262932,0.0800035426346813,12.6041319444444,10.37,14.34,1.18889839062338
"2555",2021-09-25,"towr",0.591776484009194,0.531080457664771,0.632418054742335,0.0236101494540565,NA,NA,-Inf,NA
"2556",2021-09-25,"ws55",0.0421578151388889,0.02214097,0.09025118,0.0107211065625546,12.7931944444444,10.72,14.53,1.24229929163784
"2557",2021-09-26,"towr",0.576045792183076,0.542420983402557,0.626056340985538,0.0184788090156741,NA,NA,-Inf,NA
"2558",2021-09-26,"ws55",0.0342353899652778,0.0274854,0.04651875,0.00384503032874882,13.3806944444444,10.96,15.29,1.35852125631934
"2559",2021-09-27,"towr",0.594294217875781,0.562901648262381,0.628885996809525,0.0128904937176625,NA,NA,-Inf,NA
"2560",2021-09-27,"ws55",0.0464672522222222,0.03223036,0.06001923,0.00638651135573725,13.8148958333333,10.98,16.21,1.77767396554809
"2561",2021-09-28,"towr",0.58672549736821,0.5124861,0.6377616,0.0245090842803119,17.50656,NA,17.7,0.161040487796322
"2562",2021-09-28,"ws55",0.0381737656944444,0.02927743,0.05824538,0.00805555773571509,15.3872222222222,13.36,17.1,1.2635205748733
"2563",2021-09-29,"towr",0.606400134722222,0.5246024,0.6769952,0.0389465022567902,16.9873958333333,15.92,17.8,0.598184672156922
"2564",2021-09-29,"ws55",0.0430628955555556,0.03473272,0.06106529,0.00446240605301541,15.7373611111111,13.95,16.97,0.924215826273631
"2565",2021-09-30,"towr",0.577208172916667,0.513653,0.6304721,0.0315179466086527,17.3791319444444,16.34,18.33,0.701824111565925
"2566",2021-09-30,"ws55",0.0357162748263889,0.02666015,0.04237215,0.00316362421203788,16.1889930555556,14.59,17.63,1.0037306855677
"2567",2021-10-01,"towr",0.57435040625,0.4936009,0.683195,0.0459728698328721,18.0070833333333,17.38,18.82,0.480917205852543
"2568",2021-10-01,"ws55",0.0773900142361111,0.04237215,0.113979,0.0173771468529539,16.5990625,15.61,17.61,0.574512812468003
"2569",2021-10-02,"towr",0.552374473611111,0.5062836,0.6025377,0.0230288481331189,18.1239930555556,17.54,18.78,0.443836253770088
"2570",2021-10-02,"ws55",0.105577684236111,0.07508659,0.1534887,0.0140128393318446,16.5348611111111,15.85,17.24,0.457247462504392
"2571",2021-10-03,"towr",0.730874196875,0.548423,1.532601,0.22247834818175,18.1721527777778,17.56,18.77,0.419108333719283
"2572",2021-10-03,"ws55",0.167914028923611,0.06486903,0.5062178,0.121375052910876,16.2936458333333,15.91,16.75,0.217819986692653
"2573",2021-10-04,"towr",0.712334452777778,0.619398,0.9925344,0.0822475252604186,18.5559722222222,18.22,18.97,0.246679183221377
"2574",2021-10-04,"ws55",0.298936360416667,0.249295,0.4259561,0.0414223844631767,16.3266666666667,16.07,16.75,0.228074808926587
"2575",2021-10-05,"towr",2.27555073402778,0.6769952,16.79794,2.66767983530904,18.32125,17.49,18.92,0.276287924856666
"2576",2021-10-05,"ws55",0.481043969791667,0.1113929,3.421357,0.604457545876004,16.2470833333333,16.05,16.5,0.108038417479931
"2577",2021-10-06,"towr",1.97255404861111,1.343269,7.721339,0.667554530405925,18.5791319444444,18.38,18.77,0.117951194449925
"2578",2021-10-06,"ws55",0.238341248263889,0.1072732,0.7457748,0.0889335525200862,16.6118402777778,16.33,16.9,0.137310206710286
"2579",2021-10-07,"towr",7.23219382291667,3.971606,21.18199,3.62288109323446,17.53,17.1,18.48,0.263954119125814
"2580",2021-10-07,"ws55",2.88644752638889,0.2515939,8.3714,1.75831480848978,16.1871875,16.01,16.56,0.102824600748866
"2581",2021-10-08,"towr",3.17069617361111,2.559102,4.201148,0.397236597701918,17.7797222222222,17.54,18.04,0.156409827277291
"2582",2021-10-08,"ws55",1.16274532743056,0.8225528,1.616884,0.259882721357208,16.1772222222222,15.99,16.43,0.130167110199247
"2583",2021-10-09,"towr",2.21894937152778,1.921098,2.577066,0.195554906331597,17.5245138888889,17.17,17.95,0.257241680208305
"2584",2021-10-09,"ws55",0.638767876736111,0.5186045,0.8215593,0.0715575828882767,16.0164236111111,15.66,16.48,0.254080403194073
"2585",2021-10-10,"towr",1.75918954861111,1.625273,1.938995,0.10139941409732,17.4879513888889,16.99,18.03,0.365498520325916
"2586",2021-10-10,"ws55",0.572602782638889,0.54297,0.6287694,0.0204230262260453,15.9716319444444,15.5,16.58,0.367804167832491
"2587",2021-10-11,"towr",1.5423138125,1.428697,1.662508,0.0630575053111228,17.8843402777778,17.51,18.32,0.267345153024916
